,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,000718.SZ,20190402,4.19,4.22,4.13,4.16,4.17,-0.01,-0.2398,200567.33,83756.882
1,000718.SZ,20190401,4.09,4.26,4.07,4.17,4.06,0.11,2.7094,300376.72,125645.518
2,000718.SZ,20190329,3.95,4.06,3.91,4.06,3.94,0.12,3.0457,254528.43,102096.913
3,000718.SZ,20190328,3.92,4.06,3.89,3.94,3.89,0.05,1.2853,197952.36,78908.796
4,000718.SZ,20190327,3.9,3.9,3.81,3.89,3.82,0.07,1.8325,170969.0,66130.624
5,000718.SZ,20190326,3.95,4.0,3.8,3.82,3.96,-0.14,-3.5354,194091.94,75644.103
6,000718.SZ,20190325,3.92,4.04,3.9,3.96,3.97,-0.01,-0.2519,167564.77,66940.164
7,000718.SZ,20190322,3.98,3.98,3.89,3.97,3.97,0.0,0.0,121426.48,47893.896
8,000718.SZ,20190321,3.94,4.02,3.93,3.97,3.94,0.03,0.7614,190755.95,75915.436
9,000718.SZ,20190320,3.88,3.99,3.82,3.94,3.88,0.06,1.5464,184171.98,71844.955
10,000718.SZ,20190319,3.89,3.94,3.86,3.88,3.89,-0.01,-0.2571,126946.43,49442.805
11,000718.SZ,20190318,3.79,3.91,3.73,3.89,3.75,0.14,3.7333,166853.74,64066.649
12,000718.SZ,20190315,3.74,3.81,3.71,3.75,3.71,0.04,1.0782,144404.49,54242.42
13,000718.SZ,20190314,3.77,3.84,3.66,3.71,3.8,-0.09,-2.3684,177523.72,66299.968
14,000718.SZ,20190313,3.85,3.93,3.77,3.8,3.85,-0.05,-1.2987,193190.57,74681.519
15,000718.SZ,20190312,3.8,3.95,3.78,3.85,3.76,0.09,2.3936,244679.7,94527.19
16,000718.SZ,20190311,3.7,3.79,3.68,3.76,3.7,0.06,1.6216,181850.84,68069.957
17,000718.SZ,20190308,3.96,3.98,3.7,3.7,4.01,-0.31,-7.7307,313636.37,121313.914
18,000718.SZ,20190307,3.82,4.06,3.8,4.01,3.82,0.19,4.9738,338896.57,132826.554
19,000718.SZ,20190306,3.79,3.83,3.74,3.82,3.79,0.03,0.7916,215607.48,81506.267
20,000718.SZ,20190305,3.69,3.79,3.68,3.79,3.7,0.09,2.4324,170340.39,63891.195
21,000718.SZ,20190304,3.68,3.79,3.63,3.7,3.67,0.03,0.8174,284204.46,105525.303
22,000718.SZ,20190301,3.69,3.72,3.61,3.67,3.67,0.0,0.0,154035.65,56240.954
23,000718.SZ,20190228,3.62,3.73,3.61,3.67,3.61,0.06,1.662,186899.06,68798.307
24,000718.SZ,20190227,3.55,3.68,3.54,3.61,3.56,0.05,1.4045,229591.96,83159.818
25,000718.SZ,20190226,3.57,3.62,3.53,3.56,3.56,0.0,0.0,237570.21,84893.073
26,000718.SZ,20190225,3.4,3.56,3.39,3.56,3.41,0.15,4.3988,318232.86,111183.333
27,000718.SZ,20190222,3.38,3.42,3.35,3.41,3.39,0.02,0.59,192747.35,65147.184
28,000718.SZ,20190221,3.45,3.48,3.38,3.39,3.44,-0.05,-1.4535,199629.68,68391.753
29,000718.SZ,20190220,3.35,3.54,3.35,3.44,3.35,0.09,2.6866,265894.48,91983.66
30,000718.SZ,20190219,3.35,3.38,3.34,3.35,3.35,0.0,0.0,101044.04,33952.071
31,000718.SZ,20190218,3.31,3.36,3.3,3.35,3.3,0.05,1.5152,111426.19,37185.356
32,000718.SZ,20190215,3.34,3.34,3.29,3.3,3.32,-0.02,-0.6024,74667.86,24771.059
33,000718.SZ,20190214,3.33,3.34,3.31,3.32,3.32,0.0,0.0,90588.59,30141.146
34,000718.SZ,20190213,3.28,3.35,3.28,3.32,3.29,0.03,0.9119,139881.06,46352.806
35,000718.SZ,20190212,3.28,3.3,3.26,3.29,3.29,0.0,0.0,116363.0,38226.711
36,000718.SZ,20190211,3.25,3.29,3.22,3.29,3.25,0.04,1.2308,169072.07,54973.522
37,000718.SZ,20190201,3.14,3.3,3.1,3.25,3.14,0.11,3.5032,206460.58,66189.354
38,000718.SZ,20190131,3.15,3.15,3.1,3.14,3.14,0.0,0.0,69379.12,21671.22
39,000718.SZ,20190130,3.11,3.16,3.11,3.14,3.14,0.0,0.0,40509.3,12688.648
40,000718.SZ,20190129,3.15,3.17,3.09,3.14,3.16,-0.02,-0.6329,74107.19,23167.223
41,000718.SZ,20190128,3.18,3.19,3.15,3.16,3.16,0.0,0.0,49701.91,15762.022
42,000718.SZ,20190125,3.15,3.19,3.15,3.16,3.16,0.0,0.0,73863.93,23414.917
43,000718.SZ,20190124,3.15,3.18,3.14,3.16,3.16,0.0,0.0,89731.53,28369.56
44,000718.SZ,20190123,3.13,3.16,3.13,3.16,3.14,0.02,0.6369,69584.29,21899.668
45,000718.SZ,20190122,3.14,3.17,3.13,3.14,3.14,0.0,0.0,76375.08,24065.75
46,000718.SZ,20190121,3.12,3.16,3.12,3.14,3.13,0.01,0.3195,82116.86,25825.295
